주소,건물명,건축년도,면적,층,계약월,건물용도,월별평균 매매가,매매지수,월별평균 전세가,전세지수,2년매매가 평균,구,상세주소,기존 전세가,전세가율
강동구 천호동 447-17,강동역신동아파밀리에,2015,95,2층 초과,2023-07-01,아파트,96000.0,94.01,73000.0,85.841,116452.93049071588,강동구,천호동 447-17,77025.0,66.14260343250079
성동구 응봉동 15-0,대림강변타운,2001,60,2층 초과,2023-07-01,아파트,100000.0,94.874,54000.0,84.774,106513.31385671253,성동구,응봉동 15-0,56275.00000000001,52.83377069246402
성동구 응봉동 15-0,대림강변타운,2001,84,2층 초과,2023-07-01,아파트,126000.0,94.874,70000.0,84.774,137828.6253244377,성동구,응봉동 15-0,87500.0,63.48463520842055
중랑구 면목동 1544-0,라온프라이빗,2020,85,2층 초과,2023-07-01,아파트,95000.0,91.603,58000.0,86.41,117941.88464498713,중랑구,면목동 1544-0,55650.0,47.18425533686372
양천구 신정동 326-0,목동신시가지12,1988,72,2층 초과,2023-07-01,아파트,138750.0,94.465,42687.5,81.59,138333.17932067826,양천구,신정동 326-0,46207.5,33.40304923729374
양천구 신정동 326-0,목동신시가지12,1988,53,2층 초과,2023-07-01,아파트,110500.0,94.465,38000.0,81.59,122754.6976404584,양천구,신정동 326-0,45000.0,36.65847488118334
금천구 독산동 1155-0,금천롯데캐슬골드파크3차,2018,60,2층 초과,2023-07-01,아파트,84300.0,89.195,50000.0,80.357,91321.95771907538,금천구,독산동 1155-0,59666.66666666666,65.33660486146526
마포구 상암동 1660-0,상암월드컵파크7단지,2005,85,2층 초과,2023-07-01,아파트,102500.0,93.358,57200.0,86.975,116889.74630537635,마포구,상암동 1660-0,68750.0,58.816108489438854
성북구 돈암동 15-1,돈암동삼성,1999,59,2층 초과,2023-07-01,아파트,56500.0,89.128,35500.0,81.036,70693.68559541505,성북구,돈암동 15-1,37962.5,53.69998703598801
성북구 돈암동 15-1,돈암동삼성,1999,85,2층 초과,2023-07-01,아파트,73500.0,89.128,37850.0,81.036,83245.8943745553,성북구,돈암동 15-1,37425.0,44.957172099816155
금천구 독산동 1156-0,금천 롯데캐슬 골드파크 4차,2019,24,2층 초과,2023-07-01,오피스텔,17300.0,89.195,16333.333333333334,80.357,17925.94765396413,금천구,독산동 1156-0,17000.0,94.83459579466435
마포구 상암동 1734-0,상암 한화 오벨리스크,2013,20,2층 초과,2023-07-01,오피스텔,11000.0,93.358,11750.0,86.975,11470.551318490941,마포구,상암동 1734-0,13000.0,113.33369808514375
강남구 도곡동 965-0,중명하니빌,1997,34,2층 초과,2023-07-01,아파트,37000.0,100.163,20000.0,83.31,36631.727676882336,강남구,도곡동 965-0,21666.666666666668,59.14726943206704
성북구 길음동 1284-0,길음뉴타운8단지(래미안),2010,60,2층 초과,2023-07-01,아파트,84800.0,89.128,48000.00000000001,81.036,88154.46368470852,성북구,길음동 1284-0,52443.75,59.490748179887134
성북구 길음동 1284-0,길음뉴타운8단지(래미안),2010,85,2층 초과,2023-07-01,아파트,100800.0,89.128,60000.0,81.036,110335.23888081203,성북구,길음동 1284-0,62940.0,57.04433201797839
동대문구 청량리동 235-6,힐스테이트 청량리역,2023,21,2층 초과,2023-07-01,오피스텔,26356.5,89.772,20200.0,86.164,,동대문구,청량리동 235-6,,
금천구 독산동 1140-0,독산동중앙하이츠빌,2004,85,2층 초과,2023-07-01,아파트,65833.33333333333,89.195,41750.00000000001,80.357,79089.49215499061,금천구,독산동 1140-0,47250.0,59.742449613160765
구로구 오류동 342-0,영풍마드레빌,2002,85,2층 초과,2023-07-01,아파트,68500.0,92.83,47000.0,84.451,74559.88642931533,구로구,오류동 342-0,35437.156545019025,47.52844759040017
구로구 오류동 342-0,영풍마드레빌,2002,60,2층 초과,2023-07-01,아파트,59500.0,92.83,38000.0,84.451,69465.52079709784,구로구,오류동 342-0,48000.0,69.0990284809113
성북구 하월곡동 88-510,삼전솔하임3차,2013,16,2층 초과,2023-07-01,아파트,11300.0,89.128,8800.0,81.036,11568.919185916197,성북구,하월곡동 88-510,11052.47,95.53589079829588
동작구 동작동 331-0,금강KCC,2003,85,2층 초과,2023-07-01,아파트,100000.0,96.056,75000.0,83.141,122684.81505553004,동작구,동작동 331-0,85000.0,69.28322788890132
노원구 상계동 626-0,상계주공14(고층),1989,46,2층 초과,2023-07-01,아파트,39500.0,88.952,14312.500000000002,83.126,49100.14651436115,노원구,상계동 626-0,14043.888888888889,28.602539678331173
강동구 고덕동 693-0,고덕그라시움,2019,74,2층 초과,2023-07-01,아파트,139850.0,94.01,64999.99999999999,85.841,144192.4596915122,강동구,고덕동 693-0,56125.00000000001,38.92367195904335
강동구 고덕동 693-0,고덕그라시움,2019,84,2층 초과,2023-07-01,아파트,159240.0,94.01,80363.63636363637,85.841,165773.0365240331,강동구,고덕동 693-0,75043.33333333333,45.26872096141755
강동구 고덕동 693-0,고덕그라시움,2019,59,2층 초과,2023-07-01,아파트,120000.0,94.01,59090.909090909096,85.841,131196.25447574432,강동구,고덕동 693-0,45303.125,34.53080667663091
강동구 고덕동 693-0,고덕그라시움,2019,60,2층 초과,2023-07-01,아파트,120700.0,94.01,61666.66666666666,85.841,127604.3372448156,강동구,고덕동 693-0,62106.57894736843,48.67121313299383
동작구 흑석동 341-0,아크로리버하임,2019,60,2층 초과,2023-07-01,아파트,158250.0,96.056,77500.0,83.141,164704.65630839622,동작구,흑석동 341-0,93929.07,57.028788441855205
노원구 상계동 1276-0,청암2단지,2001,50,2층 초과,2023-07-01,아파트,40333.333333333336,88.952,25000.0,83.126,48590.03092869258,노원구,상계동 1276-0,26333.33333333333,54.19493017400696
관악구 봉천동 1718-0,벽산블루밍,2005,115,2층 초과,2023-07-01,아파트,92500.0,91.077,54666.66666666666,81.528,124654.23549862522,관악구,봉천동 1718-0,80000.0,64.17752247245726
관악구 봉천동 1718-0,벽산블루밍,2005,85,2층 초과,2023-07-01,아파트,74933.33333333333,91.077,46000.0,81.528,92920.3044357609,관악구,봉천동 1718-0,44590.0,47.98735892091986
관악구 봉천동 1718-0,벽산블루밍,2005,60,2층 초과,2023-07-01,아파트,60000.0,91.077,36687.5,81.528,76744.32197804691,관악구,봉천동 1718-0,30400.0,39.61205105010384
강동구 길동 400-0,길동우성,1994,85,2층 초과,2023-07-01,아파트,90000.0,94.01,49000.0,85.841,104961.82154186047,강동구,길동 400-0,44033.333333333336,41.951761780136536
서초구 서초동 1685-0,삼풍아파트,1988,131,2층 초과,2023-07-01,아파트,328000.0,102.799,125000.0,84.425,291304.9063923484,서초구,서초동 1685-0,127166.6666666667,43.6541451503705
노원구 중계동 363-1,주공7,1993,44,2층 초과,2023-07-01,아파트,43500.0,88.952,17100.0,83.126,51059.08243878613,노원구,중계동 363-1,18841.666666666668,36.901694599106094
노원구 상계동 691-0,상계주공7(고층),1988,41,2층 초과,2023-07-01,아파트,49749.99999999999,88.952,17008.333333333332,83.126,60469.227447036195,노원구,상계동 691-0,21916.666666666668,36.24433053301871
노원구 상계동 691-0,상계주공7(고층),1988,46,2층 이하,2023-07-01,아파트,50250.0,88.952,19000.0,83.126,54147.091440784796,노원구,상계동 691-0,14700.0,27.148272619732317
서초구 서초동 1309-1,디오빌강남,2004,33,2층 초과,2023-07-01,오피스텔,22650.0,102.799,20000.0,84.425,22065.574009410397,서초구,서초동 1309-1,19833.69107570379,89.88522604145822
양천구 목동 911-0,목동신시가지6,1986,48,2층 초과,2023-07-01,아파트,122666.6666666667,94.465,33014.28571428572,81.59,132084.63400238173,양천구,목동 911-0,40416.66666666666,30.59906776585221
서대문구 남가좌동 385-0,DMC파크뷰자이1단지,2015,85,2층 초과,2023-07-01,아파트,128500.0,89.097,62576.92307692308,83.08,131352.13296020802,서대문구,남가좌동 385-0,67225.0,51.17922220598064
서대문구 남가좌동 385-0,DMC파크뷰자이1단지,2015,120,2층 초과,2023-07-01,아파트,159000.0,89.097,94000.0,83.08,164864.6710652862,서대문구,남가좌동 385-0,101019.76533333331,61.274355919061406
중랑구 상봉동 104-40,아스테르,2021,20,2층 초과,2023-07-01,오피스텔,22000.0,91.603,18000.0,86.41,,중랑구,상봉동 104-40,,
강남구 역삼동 825-20,강남역 센트럴 푸르지오 시티,2015,25,2층 초과,2023-07-01,오피스텔,33000.0,100.163,27000.0,83.31,31715.287470875202,강남구,역삼동 825-20,28000.0,88.28549962131976
서대문구 대현동 37-32,영타운 지웰 에스테이트,2017,20,2층 초과,2023-07-01,오피스텔,19300.0,89.097,19500.0,83.08,20050.94969246311,서대문구,대현동 37-32,17640.0,87.97588279138043
성북구 장위동 322-0,래미안포레카운티,2021,85,2층 초과,2023-07-01,아파트,85800.0,89.128,49795.83333333333,81.036,,성북구,장위동 322-0,,
성북구 장위동 322-0,래미안포레카운티,2021,60,2층 초과,2023-07-01,아파트,79150.0,89.128,42200.0,81.036,,성북구,장위동 322-0,,
서대문구 홍제동 331-0,홍제현대,1992,75,2층 초과,2023-07-01,아파트,70000.0,89.097,39183.333333333336,83.08,82367.52814584646,서대문구,홍제동 331-0,44500.0,54.02614477055179
서초구 반포동 1341-0,반포래미안아이파크,2018,85,2층 초과,2023-07-01,아파트,285500.0,102.799,140000.0,84.425,284181.26048210583,서초구,반포동 1341-0,155105.8666666667,54.579906642518864
송파구 잠실동 101-1,우성아파트,1981,131,2층 초과,2023-07-01,아파트,250000.0,96.951,72500.0,84.183,276137.70612171787,송파구,잠실동 101-1,91875.0,33.271443183316194
서초구 서초동 1326-17,우성아파트,1998,60,2층 초과,2023-07-01,아파트,146500.0,102.799,63000.0,84.425,157663.33679187828,서초구,서초동 1326-17,60900.0,38.626608594736496
송파구 잠실동 101-1,우성아파트,1981,96,2층 초과,2023-07-01,아파트,211000.0,96.951,63000.0,84.183,202550.3004401849,송파구,잠실동 101-1,59026.61158783066,29.14170527496295
동작구 상도동 529-0,상도두산위브,2010,85,2층 초과,2023-07-01,아파트,80000.0,96.056,68000.0,83.141,141345.57286506836,동작구,상도동 529-0,78936.70384994062,55.846605061550356
광진구 자양동 783-1,자양우성7,1998,60,2층 초과,2023-07-01,아파트,99850.0,92.052,49000.00000000001,83.777,110372.77912107971,광진구,자양동 783-1,48375.0,43.828741457105366
광진구 자양동 783-1,자양우성7,1998,85,2층 초과,2023-07-01,아파트,134000.0,92.052,65000.0,83.777,143908.03797243402,광진구,자양동 783-1,66325.0,46.08846103002581
성북구 종암동 133-0,래미안세레니티,2009,60,2층 초과,2023-07-01,아파트,77000.0,89.128,45100.0,81.036,86952.00507596477,성북구,종암동 133-0,51475.0,59.199324909217864
성북구 종암동 133-0,래미안세레니티,2009,85,2층 초과,2023-07-01,아파트,98000.0,89.128,50000.0,81.036,100619.91164062054,성북구,종암동 133-0,65711.958,65.30711161295822
동작구 상도동 421-0,삼성래미안2,2003,60,2층 초과,2023-07-01,아파트,82000.0,96.056,49500.00000000001,83.141,98744.00036406174,동작구,상도동 421-0,44000.0,44.55966928398211
영등포구 여의도동 12-3,(주)신한 여의도 드림리버 오피스텔,2019,24,2층 초과,2023-07-01,오피스텔,25750.0,92.435,22250.000000000004,85.883,27056.638429390692,영등포구,여의도동 12-3,23666.666666666668,87.47083170893242
도봉구 창동 30-0,창동주공18단지,1988,46,2층 초과,2023-07-01,아파트,49500.00000000001,85.441,15416.666666666666,83.071,58552.464391912355,도봉구,창동 30-0,20000.0,34.157400901408565
중랑구 묵동 396-0,이편한세상화랑대,2017,85,2층 초과,2023-07-01,아파트,98000.0,91.603,57000.0,86.41,108986.77053240097,중랑구,묵동 396-0,66750.0,61.245965610253315
노원구 상계동 1289-0,상계불암대림,2000,115,2층 초과,2023-07-01,아파트,92800.0,88.952,42000.0,83.126,93838.67801906902,노원구,상계동 1289-0,42000.0,44.75766377640694
서대문구 남가좌동 379-0,래미안남가좌2차,2005,85,2층 초과,2023-07-01,아파트,97000.0,89.097,53500.0,83.08,113091.11292609072,서대문구,남가좌동 379-0,63750.0,56.37047717592364
광진구 자양동 789-0,자양8차현대홈타운,2002,80,2층 초과,2023-07-01,아파트,130000.0,92.052,67000.0,83.777,145414.24388279545,광진구,자양동 789-0,85000.0,58.45369595877443
영등포구 당산동4가 95-0,당산금호어울림,2002,117,2층 초과,2023-07-01,아파트,123000.0,92.435,63000.0,85.883,119857.61192325263,영등포구,당산동4가 95-0,62999.99999999999,52.56236878834215
양천구 신정동 1283-0,푸른마을3,2001,60,2층 초과,2023-07-01,아파트,55500.0,94.465,32000.000000000004,81.59,65077.345388402384,양천구,신정동 1283-0,31575.000000000004,48.51918868471097
강서구 염창동 265-28,보람더하임105동,2007,103,2층 초과,2023-07-01,아파트,60000.0,90.277,42500.0,81.465,76385.99306804205,강서구,염창동 265-28,49721.85504453624,65.09289602381119
마포구 공덕동 475-0,공덕푸르지오시티,2013,31,2층 초과,2023-07-01,오피스텔,24900.0,93.358,25000.0,86.975,27362.427513927843,마포구,공덕동 475-0,25736.07080818933,94.0562411543688
은평구 녹번동 276-0,대림아파트(276),1993,85,2층 초과,2023-07-01,아파트,65250.0,89.776,37833.333333333336,84.277,81090.70399154072,은평구,녹번동 276-0,34650.0,42.72992870257316
강서구 등촌동 648-6,비원오피스텔,2004,37,2층 초과,2023-07-01,오피스텔,16325.0,90.277,14400.0,81.465,16525.750291830893,강서구,등촌동 648-6,16000.0,96.81859956403441
강동구 명일동 359-0,래미안솔베뉴,2019,59,2층 초과,2023-07-01,아파트,114000.0,94.01,53808.0,85.841,127378.76632039425,강동구,명일동 359-0,47977.5,37.66522583467545
강서구 화곡동 1165-0,강서힐스테이트,2015,85,2층 초과,2023-07-01,아파트,120250.0,90.277,67666.66666666667,81.465,133236.81304464885,강서구,화곡동 1165-0,65800.0,49.38575045167872
강서구 화곡동 1165-0,강서힐스테이트,2015,60,2층 초과,2023-07-01,아파트,95500.0,90.277,53500.0,81.465,104710.19333689864,강서구,화곡동 1165-0,53262.5,50.866585480012596
중랑구 상봉동 495-0,동부아파트,1999,54,2층 초과,2023-07-01,아파트,52900.0,91.603,34000.0,86.41,57505.548302794814,중랑구,상봉동 495-0,30646.72399999999,53.293508025747386
노원구 공릉동 705-0,동부아파트,1996,59,2층 초과,2023-07-01,아파트,45000.0,88.952,27000.0,83.126,54599.87164743338,노원구,공릉동 705-0,29500.000000000004,54.02943104058878
동작구 본동 150-0,한강쌍용,1999,114,2층 초과,2023-07-01,아파트,135000.0,96.056,75000.0,83.141,132130.37369432265,동작구,본동 150-0,68373.4627101433,51.74696839072147
성동구 금호동4가 235-0,서울숲푸르지오2차,2012,85,2층 초과,2023-07-01,아파트,156000.0,94.874,87000.0,84.774,178859.94305385428,성동구,금호동4가 235-0,90336.6,50.506892967532636
도봉구 방학동 271-1,신동아아파트1,1986,71,2층 초과,2023-07-01,아파트,47266.66666666666,85.441,27125.0,83.071,57260.806500776154,도봉구,방학동 271-1,27692.857142857145,48.36267393907869
도봉구 방학동 271-1,신동아아파트1,1986,43,2층 초과,2023-07-01,아파트,35000.0,85.441,17000.0,83.071,41193.79569034472,도봉구,방학동 271-1,14735.714285714286,35.77168366926708
도봉구 방학동 271-1,신동아아파트1,1986,112,2층 초과,2023-07-01,아파트,75000.0,85.441,30900.0,83.071,84568.33075648309,도봉구,방학동 271-1,42449.402,50.19538829758182
도봉구 방학동 271-1,신동아아파트1,1986,53,2층 초과,2023-07-01,아파트,37000.0,85.441,16066.666666666666,83.071,45773.286076333614,도봉구,방학동 271-1,25000.0,54.617009489571856
도봉구 방학동 271-1,신동아아파트1,1986,62,2층 초과,2023-07-01,아파트,42066.66666666666,85.441,21450.000000000004,83.071,50876.40449513902,도봉구,방학동 271-1,23400.0,45.99381625373262
동대문구 전농동 645-2,동아,1997,58,2층 초과,2023-07-01,아파트,66000.0,89.772,33233.333333333336,86.164,85861.1062836245,동대문구,전농동 645-2,48800.0,56.83597860805478
서초구 잠원동 157-0,동아,2002,85,2층 초과,2023-07-01,아파트,249000.0,102.799,103500.0,84.425,255940.40003802985,서초구,잠원동 157-0,80000.0,31.25727708017683
강서구 염창동 292-0,동아,1998,85,2층 초과,2023-07-01,아파트,101000.0,90.277,45000.0,81.465,103044.36425795218,강서구,염창동 292-0,42403.225719909984,41.15045594707294
동대문구 답십리동 10-0,동아,2001,115,2층 초과,2023-07-01,아파트,79800.0,89.772,51999.99999999999,86.164,92186.20828083139,동대문구,답십리동 10-0,65326.95,70.86412514222441
중랑구 신내동 487-0,라이프미성,1992,60,2층 초과,2023-07-01,아파트,39000.0,91.603,26500.0,86.41,44359.269608941286,중랑구,신내동 487-0,31425.736584185368,70.84367452671275
강서구 방화동 868-0,신안네트빌1단지,2002,84,2층 초과,2023-07-01,아파트,67000.0,90.277,37000.0,81.465,65562.61742603991,강서구,방화동 868-0,35752.750117826385,54.5322190014126
구로구 고척동 137-15,드어반트라움,2021,30,2층 초과,2023-07-01,오피스텔,21855.0,92.83,23000.0,84.451,,구로구,고척동 137-15,,
